"","tconst","id","title","bechdel_rating","year","averageRating","numVotes","runtimeMinutes","genres","primaryTitle"
"4602","0837562",3591,"Hotel Transylvania","3",2012,7.1,187154,"91","Animation,Comedy,Family","Hotel Transylvania"
"4603","0838192",7153,"Reine Geschmacksache","3",2007,6.7,1032,"105","Comedy,Romance","Fashion Victims"
"4604","0838221",600,"Darjeeling Limited, The","1",2007,7.2,155046,"91","Adventure,Comedy,Drama","The Darjeeling Limited"
"4605","0838247",6311,"After.Life","1",2009,5.9,33290,"104","Drama,Horror,Mystery","After.Life"
"4606","0838283",260,"Step Brothers","1",2008,6.9,233397,"98","Comedy","Step Brothers"
"4607","0840361",1576,"Town, The","1",2010,7.6,307166,"125","Crime,Drama,Thriller","The Town"
"4608","0840363",5995,"Racing Daylight","3",2007,4.6,194,"83","Drama","Racing Daylight"
"4609","0841044",5291,"2 Days in Paris","3",2007,6.8,28329,"96","Comedy,Drama,Romance","2 Days in Paris"
"4610","0842926",1199,"Kids Are All Right, The","3",2010,7,117429,"106","Comedy,Drama,Romance","The Kids Are All Right"
"4611","0844286",2424,"Brothers Bloom, The","3",2008,6.8,44750,"114","Adventure,Comedy,Drama","The Brothers Bloom"
"4612","0844471",534,"Cloudy with a Chance of Meatballs","1",2009,7,172923,"90","Action,Adventure,Animation","Cloudy with a Chance of Meatballs"
"4613","0844708",5363,"Last House on the Left, The","3",2009,6.6,75112,"110","Horror,Thriller","The Last House on the Left"
"4614","0844760",1,"Starship Troopers 3: Marauder","3",2008,4.3,20918,"105","Action,Adventure,Sci-Fi","Starship Troopers 3: Marauder"
"4615","0844794",2604,"Northanger Abbey","3",2007,7.3,11531,"84","Drama,Romance","Northanger Abbey"
"4616","0844993",2911,"Hoodwinked Too! Hood vs. Evil","3",2011,4.8,10607,"86","Action,Animation,Comedy","Hoodwinked Too! Hood vs. Evil"
"4617","0845046",240,"Son of Rambow","1",2007,7,28736,"96","Action,Adventure,Comedy","Son of Rambow"
"4618","0848228",3205,"Avengers, The","1",2012,8.1,1094811,"143","Action,Adventure,Sci-Fi","The Avengers"
"4619","0848537",4180,"Epic","3",2013,6.7,92199,"102","Adventure,Animation,Family","Epic"
"4620","0848542",2248,"Arranged","3",2007,7.4,2554,"90","Comedy,Drama,Romance","Arranged"
"4621","0848557",964,"Diary of the Dead","3",2007,5.7,42999,"95","Fantasy,Horror,Thriller","Diary of the Dead"
"4622","0850677",3601,"Jack and Diane","3",2012,4.5,2410,"110","Drama,Horror,Romance","Jack & Diane"
"4623","0851578",1864,"Paprika","3",2006,7.7,54966,"90","Adventure,Animation,Crime","Paprika"
"4624","0852713",1014,"House Bunny, The","3",2008,5.5,70247,"97","Comedy,Romance","The House Bunny"
"4625","0854548",7129,"&quot;Masters of Horror&quot; The Washingtonians","3",2007,5.5,1710,"57","Horror","The Washingtonians"
"4626","0855729",2057,"Times and Winds","3",2006,7.4,3276,"111","Drama","Times and Winds"
"4627","0855805",3957,"Farval Falkenberg","0",2006,6.6,2546,"91","Drama","Falkenberg Farewell"
"4628","0856288",3629,"Inside","3",2007,6.8,32497,"82","Horror","Inside"
"4629","0857191",2147,"Visitor, The","3",2007,7.7,39310,"104","Drama","The Visitor"
"4630","0859163",5656,"Mummy: Tomb of the Dragon Emperor, The","3",2008,5.2,132127,"112","Action,Adventure,Fantasy","The Mummy: Tomb of the Dragon Emperor"
"4631","0859594",5549,"Barbie in the 12 Dancing Princesses","3",2006,6.6,2397,"83","Animation,Family","Barbie in the 12 Dancing Princesses"
"4632","0859765",934,"Still Life (Sanxia haoren)","2",2006,7.3,4843,"111","Drama","Still Life"
"4633","0860528",3424,"Salvation","1",2007,3.4,111,"86","Action,Horror,Sci-Fi","Salvation"
"4634","0860866",4886,"Far North","3",2007,6.2,2550,"89","Crime,Drama,Romance","Far North"
"4635","0860906",3732,"Evangelion: 2.0 You Can (Not) Advance","3",2009,8,12764,"112","Action,Animation,Drama","Evangelion: 2.0 You Can (Not) Advance"
"4636","0860907",4318,"Evangelion: 3.0 You Can (Not) Redo","3",2012,7,7298,"96","Action,Animation,Drama","Evangelion: 3.0 You Can (Not) Redo"
"4637","0861689",380,"Blindness","3",2008,6.6,63562,"121","Drama,Mystery,Sci-Fi","Blindness"
"4638","0861739",312,"Tropa de Elite","3",2007,8.1,88819,"115","Action,Crime,Drama","Elite Squad"
"4639","0862467",4129,"Valhalla Rising","0",2009,6,48889,"93","Adventure,Drama,Fantasy","Valhalla Rising"
"4640","0862846",346,"Sunshine Cleaning","3",2008,6.9,64456,"91","Comedy,Drama","Sunshine Cleaning"
"4641","0862856",1715,"Trick &#39;r Treat","3",2007,6.8,69893,"82","Comedy,Horror,Thriller","Trick 'r Treat"
"4642","0863091",4830,"Mukhsin","3",2006,7.2,250,"95","Comedy,Drama,Family","Mukhsin"
"4643","0864761",3461,"Duchess, The","3",2008,6.9,68647,"110","Biography,Drama,History","The Duchess"
"4644","0864835",5221,"Mr. Peabody and Sherman","1",2014,6.8,54084,"92","Adventure,Animation,Comedy","Mr. Peabody & Sherman"
"4645","0865556",1143,"Forbidden Kingdom, The","1",2008,6.6,93867,"104","Action,Adventure,Fantasy","The Forbidden Kingdom"
"4646","0866437",1151,"Jane Austen Book Club, The","3",2007,6.8,23412,"106","Comedy,Drama,Romance","The Jane Austen Book Club"
"4647","0866439",5007,"Made of Honor","2",2008,5.9,59965,"101","Comedy,Romance","Made of Honor"
"4648","0868394",7131,"&quot;Masters of Horror&quot; Dream Cruise","1",2007,5.2,1372,"87","Horror","Dream Cruise"
"4649","0869977",3989,"Naissance des pieuvres","3",2007,6.7,7614,"85","Drama,Romance","Water Lilies"
"4650","0870089",883,"Ciao","0",2008,6.4,2116,"87","Drama,Romance","Ciao"
"4651","0870111",990,"Frost/Nixon","1",2008,7.7,94158,"122","Biography,Drama,History","Frost/Nixon"
"4652","0870984",644,"Antichrist","0",2009,6.6,99513,"108","Drama,Horror","Antichrist"
"4653","0871197",7121,"&quot;Masters of Horror&quot; Right to Die","1",2007,6.4,1732,"58","Horror","Right to Die"
"4654","0871426",140,"Baby Mama","3",2008,6,36675,"99","Comedy,Romance","Baby Mama"
"4655","0871510",5146,"Chakde! India","3",2007,8.2,60640,"153","Drama,Family,Sport","Chak de! India"
"4656","0872230",7491,"My Soul to Take","3",2010,4.8,17707,"107","Horror,Mystery,Thriller","My Soul to Take"
"4657","0873886",2693,"Red State","3",2011,6.2,57418,"88","Action,Crime,Horror","Red State"
"4658","0874271",4533,"Elsewhere","3",2009,5.6,2779,"106","Crime,Drama,Thriller","Elsewhere"
"4659","0874425",6817,"Pretty Ugly People","3",2008,5,1684,"99","Comedy","Pretty Ugly People"
"4660","0875034",709,"Nine","2",2009,5.8,39757,"118","Drama,Musical,Romance","Nine"
"4661","0875113",3899,"99 francs","1",2007,7.3,16907,"100","Comedy,Drama","99 francs"
"4662","0876154",4848,"To Have and to Hold","3",2006,5.6,156,"90","Drama","To Have and to Hold"
"4663","0876294",3127,"Zombie Diaries, The","3",2006,4.1,4395,"85","Horror,Sci-Fi","The Zombie Diaries"
"4664","0876563",469,"Gake no ue no Ponyo","3",2008,7.7,98743,"101","Adventure,Animation,Comedy","Ponyo"
"4665","0877368",6445,"Tales from the Grudge","3",2006,6.5,99,"7","Horror,Short","Tales from the Grudge"
"4666","0878804",2048,"Blind Side, The","2",2009,7.7,250727,"129","Biography,Drama,Sport","The Blind Side"
"4667","0878835",908,"Please Give","3",2010,6.6,10339,"87","Comedy,Drama","Please Give"
"4668","0879870",1480,"Eat, Pray, Love","3",2010,5.7,72209,"133","Drama,Romance","Eat Pray Love"
"4669","0880502",1925,"Auf der anderen Seite","3",2007,7.9,27941,"122","Drama","The Edge of Heaven"
"4670","0881891",1180,"All About Steve","3",2009,4.8,35730,"99","Comedy,Romance","All About Steve"
"4671","0882978",3304,"Three Kingdoms: Resurrection of the Dragon","1",2008,6.2,5563,"102","Action,Drama,History","Three Kingdoms"
"4672","0884328",3324,"Mist, The","3",2007,7.2,247402,"126","Horror,Sci-Fi,Thriller","The Mist"
"4673","0884726",5917,"Legends of Oz: Dorothy&#39;s Return","3",2013,5.5,5333,"88","Adventure,Animation,Family","Legends of Oz: Dorothy's Return"
"4674","0884732",6065,"Wedding Ringer, The","3",2015,6.7,63035,"101","Comedy","The Wedding Ringer"
"4675","0884819",166,"Wool 100%","3",2007,6.5,199,"100","Animation,Comedy,Fantasy","Wool 100%"
"4676","0887732",4833,"Days and Clouds","3",2007,6.9,1377,"118","Drama","Days and Clouds"
"4677","0887745",1899,"How About You","3",2007,6.9,1390,"87","Comedy,Drama","How About You..."
"4678","0887883",189,"Burn After Reading","1",2008,7,271990,"96","Comedy,Crime,Drama","Burn After Reading"
"4679","0887912",495,"Hurt Locker, The","1",2008,7.6,371258,"131","Drama,History,Thriller","The Hurt Locker"
"4680","0887971",3020,"While She Was Out","3",2008,4.8,5770,"86","Crime,Drama,Thriller","While She Was Out"
"4681","0888019",2570,"Five Across the Eyes","3",2006,2.7,1524,"95","Horror","Five Across the Eyes"
"4682","0889573",1570,"Switch, The","2",2010,6.1,86200,"101","Comedy,Drama,Romance","The Switch"
"4683","0889583",480,"Br&uuml;no","0",2009,5.8,128264,"81","Comedy","Brüno"
"4684","0889600",4158,"Fat Like Me","3",2007,5.9,2462,"89","Drama","To Be Fat Like Me"
"4685","0890870",6454,"Saw IV","3",2007,5.9,124513,"93","Horror,Mystery,Thriller","Saw IV"
"4686","0891527",7078,"Lions for lambs","0",2007,6.2,43717,"92","Drama,Thriller,War","Lions for Lambs"
"4687","0892100",2856,"Steam","3",2007,5.4,144,"120","Drama","Steam"
"4688","0892255",503,"Che: Part One","1",2008,7.2,40872,"134","Biography,Drama,History","Che: Part One"
"4689","0892318",823,"Letters to Juliet","3",2010,6.6,81904,"105","Adventure,Comedy,Drama","Letters to Juliet"
"4690","0892769",711,"How to Train Your Dragon","3",2010,8.1,562684,"98","Action,Adventure,Animation","How to Train Your Dragon"
"4691","0892782",2656,"Monsters vs Aliens","3",2009,6.5,127775,"94","Action,Adventure,Animation","Monsters vs. Aliens"
"4692","0892791",894,"Shrek Forever After","1",2010,6.3,155452,"93","Adventure,Animation,Comedy","Shrek Forever After"
"4693","0892899",2858,"Outpost","0",2008,5.9,14877,"90","Action,Horror,Sci-Fi","Outpost"
"4694","0893402",584,"Franklyn","2",2008,6.2,15721,"98","Drama,Fantasy,Sci-Fi","Franklyn"
"4695","0893412",5160,"From Prada to Nada","3",2011,5.5,12959,"107","Comedy,Drama,Romance","From Prada to Nada"
"4696","0896031",2357,"Loss of a Teardrop Diamond, The","3",2008,5.9,2059,"102","Drama,Romance","The Loss of a Teardrop Diamond"
"4697","0896529",1440,"Cairo Time","3",2009,6.7,5731,"90","Drama,Romance","Cairo Time"
"4698","0896534",5050,"Deadgirl","0",2008,5.7,16868,"101","Horror","Deadgirl"
"4699","0896798",7773,"Cleaner","1",2007,6.1,34641,"88","Crime,Mystery,Thriller","Cleaner"
"4700","0896872",3169,"Whistleblower, The","3",2010,7.2,27944,"112","Action,Biography,Crime","The Whistleblower"
"4701","0896923",2540,"City of Your Final Destination, The","3",2009,6.4,2523,"117","Drama,Romance","The City of Your Final Destination"
"4702","0896986",4757,"La torre de Suso","1",2007,6.5,765,"95","Comedy","La torre de Suso"
"4703","0897361",4007,"I Know Who Killed Me","3",2007,3.6,24099,"105","Crime,Mystery,Thriller","I Know Who Killed Me"
"4704","0898367",713,"Road, The","1",2009,7.3,196812,"111","Adventure,Drama","The Road"
"4705","0899106",6058,"Love Happens","3",2009,5.6,27623,"109","Drama,Romance","Love Happens"
"4706","0900387",6196,"Suite francaise","3",2014,6.9,16902,"107","Drama,Romance,War","Suite Française"
"4707","0901476",1395,"Bride Wars","3",2009,5.5,88736,"89","Comedy,Romance","Bride Wars"
"4708","0902290",3457,"I Sell the Dead","1",2008,6.1,9886,"85","Comedy,Horror","I Sell the Dead"
"4709","0903624",3746,"Hobbit: An Unexpected Journey, The","0",2012,7.9,693633,"169","Adventure,Family,Fantasy","The Hobbit: An Unexpected Journey"
"4710","0903657",6305,"Love &amp; Mercy","2",2014,7.4,29997,"121","Biography,Drama,Music","Love & Mercy"
"4711","0904049",1713,"Ekusute (Exte: Hair Extensions)","3",2007,6.4,2350,"108","Comedy,Horror","Exte: Hair Extensions"
"4712","0905372",2764,"Thing, The","3",2011,6.2,105312,"103","Horror,Mystery,Sci-Fi","The Thing"
"4713","0906778",3156,"Black Butterflies","3",2011,6.2,1835,"100","Biography,Drama","Black Butterflies"
"4714","0907657",530,"Once","2",2006,7.9,101261,"86","Drama,Music,Romance","Once"
"4715","0909010",1671,"Bad Mother&#39;s Handbook, The","3",2007,6.6,1309,"71","Comedy,Drama","The Bad Mother's Handbook"
"4716","0910554",932,"Frequently Asked Questions About Time Travel","2",2009,7.1,29026,"83","Comedy,Sci-Fi","Frequently Asked Questions About Time Travel"
"4717","0910847",4800,"Breakfast with Scot","1",2007,6.8,2696,"90","Comedy,Drama,Music","Breakfast with Scot"
"4718","0910905",4075,"In the Electric Mist","2",2009,6.1,14594,"117","Crime,Drama,Mystery","In the Electric Mist"
"4719","0910936",384,"Pineapple Express","2",2008,7,279587,"111","Action,Comedy,Crime","Pineapple Express"
"4720","0910970",3,"WALL-E","1",2008,8.4,837468,"98","Adventure,Animation,Family","WALL·E"
"4721","0913354",3779,"Armored","0",2009,5.7,27672,"88","Action,Crime,Thriller","Armored"
"4722","0913425",2830,"Broken Embraces","3",2009,7.2,34242,"127","Drama,Romance,Thriller","Broken Embraces"
"4723","0913445",2529,"Young People Fucking","1",2007,6.3,18337,"87","Comedy,Drama,Romance","YPF"
"4724","0914798",7190,"Boy in the Striped Pajamas, The","3",2008,7.8,156360,"94","Drama,War","The Boy in the Striped Pajamas"
"4725","0914837",1520,"44 Inch Chest","1",2009,5.8,6158,"95","Crime,Drama","44 Inch Chest"
"4726","0915460",4812,"Grizzly Park","3",2008,4.1,2093,"91","Comedy,Horror","Grizzly Park"
"4727","0918927",254,"Doubt","3",2008,7.5,108671,"104","Drama,Mystery","Doubt"
"4728","0918940",7284,"Legend of Tarzan, The","0",2016,6.3,136868,"110","Action,Adventure,Drama","The Legend of Tarzan"
"4729","0923752",4153,"King of Kong: A Fistful of Quarters, The","1",2007,8.1,32523,"79","Biography,Documentary,Sport","The King of Kong: A Fistful of Quarters"
"4730","0923811",3731,"Evangelion: 1.0: You Are (Not) Alone","3",2007,7.8,14434,"98","Action,Animation,Drama","Evangelion: 1.0 You Are (Not) Alone"
"4731","0923985",3774,"We Are the Strange","0",2007,5.5,568,"88","Action,Adventure,Animation","We Are the Strange"
"4732","0924129",2042,"Crossing Over","3",2009,6.8,21009,"113","Crime,Drama","Crossing Over"
"4733","0925230",1439,"Cocalero","3",2007,7,238,"86","Documentary","Cocalero"
"4734","0926063",1718,"Dance of the Dead","1",2008,5.8,10614,"87","Comedy,Horror","Dance of the Dead"
"4735","0926084",1773,"Harry Potter and the Deathly Hallows: Part 1","3",2010,7.7,386457,"146","Adventure,Family,Fantasy","Harry Potter and the Deathly Hallows: Part 1"
"4736","0926129",5077,"Prom Night","3",2008,3.9,30073,"88","Horror,Mystery","Prom Night"
"4737","0929425",233,"Gomorra","1",2008,7,41684,"137","Crime,Drama","Gomorrah"
"4738","0929629",1586,"Stargate: Continuum","1",2008,7.5,19766,"98","Action,Adventure,Drama","Stargate: Continuum"
"4739","0929632",633,"Precious: Based on the Novel Push by Sapphire","3",2009,7.3,96004,"110","Drama","Precious"
"4740","0932669",4730,"Older Than America","3",2008,5.6,781,"102","Drama","Older Than America"
"4741","0934427",1505,"Liu hao chukou (Exit No. 6)","3",2006,4.7,135,"99","Drama","Exit No. 6"
"4742","0935075",2246,"Rabbit Hole","3",2010,7,43894,"91","Drama","Rabbit Hole"
"4743","0936501",428,"Taken","3",2008,7.8,519333,"93","Action,Crime,Thriller","Taken"
"4744","0938283",1019,"Last Airbender, The","1",2010,4.2,130340,"103","Action,Adventure,Family","The Last Airbender"
"4745","0938330",3638,"Silent Hill: Revelation 3D","3",2012,5,54479,"95","Adventure,Drama,Horror","Silent Hill: Revelation"
"4746","0938341",1746,"T&ocirc;ky&ocirc; sonata (Tokyo Sonata)","1",2008,7.6,7699,"120","Drama","Tokyo Sonata"
"4747","0940709",447,"CJ7 (Changjiang 7 hao)","1",2008,6.5,12654,"86","Comedy,Family,Sci-Fi","CJ7"
"4748","0942384",2621,"Shelter","1",2007,7.8,18178,"97","Drama,Romance,Sport","Shelter"
"4749","0942385",263,"Tropic Thunder","0",2008,7,335801,"107","Action,Comedy","Tropic Thunder"
"4750","0942903",1585,"Stargate: The Ark of Truth","3",2008,7.4,17953,"97","Action,Adventure,Drama","Stargate: The Ark of Truth"
"4751","0944835",1299,"Salt","3",2010,6.4,265832,"100","Action,Crime,Mystery","Salt"
"4752","0945513",2161,"Source Code","1",2011,7.5,428233,"93","Mystery,Romance,Sci-Fi","Source Code"
"4753","0947798",1662,"Black Swan","3",2010,8,612059,"108","Drama,Thriller","Black Swan"
"4754","0947810",704,"Green Zone","0",2010,6.8,118487,"115","Action,Drama,Thriller","Green Zone"
"4755","0948470",3399,"Amazing Spider-Man, The","2",2012,7,497352,"136","Action,Adventure,Sci-Fi","The Amazing Spider-Man"
"4756","0948530",6681,"Aanrijding in Moscou","3",2008,7.2,3463,"102","Comedy,Drama,Romance","Moscow, Belgium"
"4757","0948535",3466,"Paris 36","1",2008,6.6,2484,"120","Drama,Music,Musical","Paris 36"
"4758","0950740",6617,"Grandpa for Christmas","3",2007,7.1,970,"90","Comedy,Drama","A Grandpa for Christmas"
"4759","0951216",2022,"Mad Money","3",2008,5.8,18273,"104","Comedy,Crime,Thriller","Mad Money"
"4760","0951257",2257,"Bi the Way","3",2008,6.1,109,"85","Documentary","Bi the Way"
"4761","0951297",8060,"Que tan lejos","3",2006,7.1,626,"92","Drama","How Much Further"
"4762","0952682",6828,"Shotgun Stories","3",2007,7.3,8614,"92","Drama,Thriller","Shotgun Stories"
"4763","0954947",4003,"Killer Inside Me, The","1",2010,6.1,30562,"109","Crime,Drama,Thriller","The Killer Inside Me"
"4764","0955308",822,"Robin Hood","3",2010,6.7,229593,"140","Action,Adventure,Drama","Robin Hood"
"4765","0959337",275,"Revolutionary Road","3",2008,7.3,167430,"119","Drama,Romance","Revolutionary Road"
"4766","0959342",4060,"Se upp f&ouml;r d&aring;rarna","3",2007,5.1,1672,"103","Comedy,Drama","Mind the Gap"
"4767","0960731",310,"Bedtime Stories","3",2008,6.1,78505,"99","Comedy,Family,Fantasy","Bedtime Stories"
"4768","0960835",5328,"Transmorphers","3",2007,1.7,4177,"86","Action,Sci-Fi,Thriller","Transmorphers"
"4769","0960890",2269,"Zombie Strippers!","3",2008,4.1,16516,"94","Comedy,Horror,Sci-Fi","Zombie Strippers"
"4770","0961066",2614,"Everlasting Moments","3",2008,7.5,4738,"131","Biography,Drama,History","Everlasting Moments"
"4771","0962726",464,"High School Musical 3: Senior Year","3",2008,4.6,49399,"112","Comedy,Drama,Family","High School Musical 3: Senior Year"
"4772","0962736",1490,"Young Victoria, The","3",2009,7.3,51135,"105","Biography,Drama,History","The Young Victoria"
"4773","0963194",542,"Repo! The Genetic Opera","3",2008,6.7,21635,"98","Horror,Musical,Sci-Fi","Repo! The Genetic Opera"
"4774","0963743",3182,"Angus, Thongs and Perfect Snogging","3",2008,6.4,22490,"100","Comedy,Drama,Romance","Angus, Thongs and Perfect Snogging"
"4775","0963794",5475,"Ruins, The","3",2008,5.9,63625,"90","Horror","The Ruins"
"4776","0963966",1301,"Sorcerer&#39;s Apprentice, The","1",2010,6.1,137090,"109","Action,Adventure,Family","The Sorcerer's Apprentice"
"4777","0964516",492,"Fashion","3",2008,7,10406,"167","Drama,Romance","Fashion"
"4778","0964517",2033,"Fighter, The","2",2010,7.8,302164,"116","Biography,Drama,Sport","The Fighter"
"4779","0964586",6543,"Skin","3",2008,6.9,2953,"107","Biography,Drama","Skin"
"4780","0964587",1840,"St. Trinian&#39;s","3",2007,5.8,19672,"97","Comedy,Family","St. Trinian's"
"4781","0965440",2461,"Rain","3",2008,6.7,137,"93","Drama","Rain"
"4782","0968264",2962,"Conspirator, The","3",2010,6.9,25478,"122","Crime,Drama,History","The Conspirator"
"4783","0970179",2985,"Hugo","3",2011,7.5,271621,"126","Adventure,Drama,Family","Hugo"
"4784","0970411",1013,"City of Ember","3",2008,6.5,57485,"90","Adventure,Family,Fantasy","City of Ember"
"4785","0970416",298,"Day the Earth Stood Still, The","3",2008,5.5,149684,"104","Drama,Sci-Fi,Thriller","The Day the Earth Stood Still"
"4786","0970452",6189,"Solomon Kane","3",2009,6.1,63582,"104","Action,Adventure,Fantasy","Solomon Kane"
"4787","0970468",350,"Miss Pettigrew Lives for a Day","3",2008,7.1,24022,"92","Comedy,Romance","Miss Pettigrew Lives for a Day"
"4788","0970472",1466,"Vexille","3",2007,6.9,7060,"109","Action,Animation,Sci-Fi","Vexille"
"4789","0971205",7140,"Lucky Blue","0",2007,6.7,1202,"28","Romance,Short","Lucky Blue"
"4790","0971209",642,"A Perfect Getaway","3",2009,6.5,60960,"98","Adventure,Mystery,Thriller","A Perfect Getaway"
"4791","0972785",761,"Bring It On: In It to Win It","3",2007,5.4,10113,"90","Comedy,Sport","Bring It On: In It to Win It"
"4792","0974015",7906,"Justice League","3",2017,6.7,237586,"120","Action,Adventure,Fantasy","Justice League"
"4793","0974661",315,"17 Again","3",2009,6.4,159001,"102","Comedy,Drama,Fantasy","17 Again"
